coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon Jan 09 11:59:46 +0000 2023,,https://twitter.com/SecBlinken/status/1612418852104683522/photo/1,,1665,1612418852104683522,,,,en,,false,,325,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wonderful to join @POTUS in thanking @USEmbassyMEX and colleagues from across our missions in Mexico and Canada for their work to make the 10th North American Leaders’ Summit a success. Together, we are building a more equitable, sustainable, and prosperous future. https://t.co/nkEzRVQegS",https://twitter.com/SecBlinken/status/1612418852104683522,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844270,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Tue Jan 24 14:20:00 +0000 2023,,,,333,1617889961662988289,,,,en,,,,113,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@SecBlinken met yesterday with civil society representatives to hear first-hand about human rights abuses in Xinjiang, Hong Kong, Tibet, and throughout the PRC. The United States is committed to standing up for our core values on human rights.",https://twitter.com/StateDeptSpox/status/1617889961662988289,Thu Oct 17 16:56:51 +0000 2013,1967216306,false,The official account of @StateDept’s Spokesperson serving under the leadership of the 71st Secretary of State @SecBlinken.,64,578913,33,4021,"Dept. of State, Washington, DC",Ned Price,StateDeptSpox,12765,,http://state.gov,true
,Thu Oct 20 11:24:12 +0000 2022,MentalHealth,https://twitter.com/Surgeon_General/status/1583056483373436930/photo/1,https://surgeongeneral.gov/workplace,50,1583056483373436930,Surgeon_General,1583056476829990912,455024343,en,,false,,8,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",A healthy workforce is the foundation for a thriving organization and a healthy community. Let’s use this moment to create workplaces that are engines of #MentalHealth and well-being. https://t.co/xm8xBscUk5 8/8 https://t.co/OOm9zqc17y,https://twitter.com/Surgeon_General/status/1583056483373436930,Wed Jan 04 17:08:18 +0000 2012,455024343,false,"19th & 21st U.S. Surgeon General. Dad, husband, doctor, author. Dedicated to building a healthier, kinder, more connected world. https://t.co/GxSi2TfSc3",2601,1115189,187,3134,"Washington, DC","Dr. Vivek Murthy, U.S. Surgeon General",Surgeon_General,13690,,http://surgeongeneral.gov/workplace,true
,Fri Jan 06 19:41:01 +0000 2023,,,https://usaid.link/hqv,28,1611447767557341184,,,,en,,false,,7,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@GawandeUSAID: ""In South Africa 🇿🇦, I saw firsthand how @USAID_SAfrica &amp; partners support processes to deliver lifesaving vaccines and ensure everyone has the opportunity to be vaccinated, no matter where they live."" Here is an example of how ⬇️ https://t.co/ZPNeKIfger",https://twitter.com/USAID/status/1611447767557341184,Thu Apr 30 15:08:07 +0000 2009,36683668,false,"We provide development and humanitarian assistance, partnering with countries for a safer, more prosperous world. Privacy: https://t.co/IfWuKNbmxK",25845,929472,875,7280,,USAID,USAID,38495,,http://www.usaid.gov,true
,Wed Jan 18 16:20:31 +0000 2023,MayorsDC23,https://twitter.com/SecBlinken/status/1615745964811354112/photo/1,,587,1615745964811354112,,,,en,,false,,127,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",America’s mayors continue to lead the way — and deliver for our people — on the defining priorities of our time. It was a pleasure to be the first Secretary of State to address @usmayors. #MayorsDC23 https://t.co/jblGOz04oV,https://twitter.com/SecBlinken/status/1615745964811354112,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844270,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Thu Jan 05 02:30:00 +0000 2023,EndHumanTrafficking,,https://www.state.gov/national-human-trafficking-prevention-month/,265,1610825914803159046,,,,en,,false,,112,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","January is National Human Trafficking Prevention Month, a time to raise awareness about human trafficking and teach the public about how to identify and prevent this crime. Let’s work together to #EndHumanTrafficking. Learn more here: https://t.co/9O4UvQzV1J",https://twitter.com/StateDept/status/1610825914803159046,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Sun Jan 08 23:59:16 +0000 2023,,https://twitter.com/SecBlinken/status/1612237532443578368/photo/1,,3832,1612237532443578368,,,,en,,false,,555,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I’ll be joining @POTUS in Mexico City for the North American Leaders’ Summit. It is fitting that my first trip in 2023 is to meet with our neighbors and partners, Mexico and Canada. Making North America more competitive in an era of strategic competition is a top priority. https://t.co/BuRb4Su2Hm",https://twitter.com/SecBlinken/status/1612237532443578368,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844270,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Mon Jan 30 03:30:00 +0000 2023,,,https://share.america.gov/standing-with-people-of-burma-2-years-after-military-coup/,163,1619900711034126337,,,,en,,false,,58,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We have long supported the people of Burma and their ability to chart their own future. We promote justice/accountability for the atrocities committed by Burma’s military regime, while supporting pro-democracy advocates &amp; providing humanitarian assistance. https://t.co/egRYC5OaTz",https://twitter.com/StateDept/status/1619900711034126337,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Wed Jan 18 19:44:20 +0000 2023,,,,2114,1615797256090750995,,,,en,,,,323,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I extend my sincere condolences to Ukraine’s @MVS_UA, who lost tremendous leaders and public servants in today’s helicopter crash, as well as to the loved ones of all those who were injured and killed. Our hearts are with you during this terrible time.",https://twitter.com/SecBlinken/status/1615797256090750995,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844270,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Sat Jan 14 18:24:14 +0000 2023,COVID19 China,https://twitter.com/WHO/status/1614327545062719490/photo/1,http://bit.ly/3ZABE2K,298,1614327545062719490,,,,en,,false,,114,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WHO welcomes data on #COVID19 in #China, shared in call between @DrTedros and Minister Ma Xiaowei of China’s National Health Commission https://t.co/ZLruQvvr4N https://t.co/DTdwMK2RTQ",https://twitter.com/WHO/status/1614327545062719490,Wed Apr 23 19:56:27 +0000 2008,14499829,false,"We are the #UnitedNations’ health agency - #HealthForAll.
▶️ Always check our latest tweets on #COVID19 for updated advice/information.",12343,12059058,1771,35322,"Geneva, Switzerland",World Health Organization (WHO),WHO,72914,,http://www.who.int,true
,Wed Dec 28 21:41:06 +0000 2022,COVID19 travel,https://twitter.com/CDCgov/status/1608216496383168512/photo/1,https://bit.ly/3GqnSYU,780,1608216496383168512,,,,en,,false,,359,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Starting Jan 5, 2023: Travelers flying to U.S. from China, or who have been in China in the past 10 days &amp; are flying from certain airports, must show a negative #COVID19 test taken within 2 days before #travel to the US or documentation of recovery. 
https://t.co/VSJz2W6kPT https://t.co/J9DujizieA",https://twitter.com/CDCgov/status/1608216496383168512,Fri May 21 19:40:40 +0000 2010,146569971,false,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/9LbZmE3Wzg,509,5409294,257,19716,"Atlanta, GA",CDC,CDCgov,34668,,http://www.cdc.gov,true
,Wed Jan 18 16:27:06 +0000 2023,MayorsDC23,https://twitter.com/StateDept/status/1615747621972312065/video/1,,171,1615747621972312065,,,,en,,false,,35,,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",.@SecBlinken at the @usmayors Winter Meeting: We know that cities are the engines of opportunity and ingenuity in the United States. They are where challenges tend to emerge first and solutions are forged quickest. Our best days are genuinely ahead of us. #MayorsDC23 https://t.co/c1scRa35iB,https://twitter.com/StateDept/status/1615747621972312065,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Thu Jan 19 15:42:08 +0000 2023,EndHumanTrafficking,,,741,1616098691772735491,,,,en,,,,173,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","January is National Human Trafficking Prevention Month—a time for organizations, communities, and government to join efforts to combat all forms of human trafficking. The @StateDept is committed to advancing the fight to #EndHumanTrafficking around the world.",https://twitter.com/SecBlinken/status/1616098691772735491,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844270,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Mon Jan 16 15:34:04 +0000 2023,,,https://twitter.com/SciDiplomacyUSA/status/1615001065207877635,25,1615009499344936966,,,,en,,false,1615001065207877635,7,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Rev. Dr. Martin Luther King, Jr. was the most important American leader of the post-WWII era.  He challenged us to face the legacy of Slavery, Jim Crow, Segregation and an unequal country.  He made us a better and stronger nation. Profoundly thankful for his life and work. https://t.co/JRZjAUMDO7",https://twitter.com/USAmbChina/status/1615009499344936966,Wed Feb 23 03:12:31 +0000 2022,1496321911218917383,false,"Official account of 🇺🇸 Ambassador to 🇨🇳 Nicholas Burns. 美国驻华大使伯恩斯官方账号. For more on the U.S. Mission to China, visit us at https://t.co/ToMSLAY4t4",8,68890,500,266,,Ambassador Nicholas Burns,USAmbChina,882,,https://china.usembassy-china.org.cn/ambassador-nicholas-burns/,true
,Sat Jan 28 15:30:30 +0000 2023,,https://twitter.com/StateDept/status/1619357257141030913/photo/1,,198,1619357257141030913,,,,en,,false,,68,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","January 28, 2023, marks the 20th anniversary of President George W. Bush’s State of the Union address first announcing the United States President’s Emergency Plan for AIDS Relief (PEPFAR), the largest commitment by any nation to address a single disease in history. https://t.co/c3xsMwazfm",https://twitter.com/StateDept/status/1619357257141030913,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Sat Jan 14 14:15:06 +0000 2023,,,https://share.america.gov/4-ways-us-will-boost-womens-economic-security/,137,1614264850711986176,,,,en,,false,,36,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",.@SecBlinken: We are committed to seeing to it that women and girls in all their diversity can equally contribute to and benefit from economic growth. Learn about the four components of the first-ever U.S. Strategy on Global Women’s Economic Security. https://t.co/GBHuvQqTwt,https://twitter.com/StateDept/status/1614264850711986176,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Tue Oct 25 19:35:19 +0000 2022,,https://twitter.com/Surgeon_General/status/1584992018090135553/photo/1,http://surgeongeneral.gov/workplace,56,1584992018090135553,,,,en,,false,,26,,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","Human beings have an innate desire for connection with others—this includes in the workplace. Our connections buffer stress, enhance joy, and improve output. Organizations that cultivate connection are stronger and healthier. https://t.co/fOoSvlDJtH https://t.co/TueNIVtJ34",https://twitter.com/Surgeon_General/status/1584992018090135553,Wed Jan 04 17:08:18 +0000 2012,455024343,false,"19th & 21st U.S. Surgeon General. Dad, husband, doctor, author. Dedicated to building a healthier, kinder, more connected world. https://t.co/GxSi2TfSc3",2601,1115189,187,3134,"Washington, DC","Dr. Vivek Murthy, U.S. Surgeon General",Surgeon_General,13690,,http://surgeongeneral.gov/workplace,true
,Thu Jan 26 21:39:04 +0000 2023,,https://twitter.com/StateDept/status/1618725232201670658/video/1,,130,1618725232201670658,,,,en,,false,,60,,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",.@StateDeputySpox on extending Deferred Enforced Departure for Hong Kong residents for another 2 years: This announcement was made necessary by Beijing and Hong Kong authorities’ continued and repeated attacks on the protected rights and freedoms cherished by people in Hong Kong. https://t.co/KFDrSDT1tb,https://twitter.com/StateDept/status/1618725232201670658,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
